X Y Z
67.821556 63.220899 2.000000
66.276503 64.830772 2.000000
65.742965 63.547910 2.000000
69.422903 61.201780 2.000000
64.910222 59.350104 2.000000
63.517182 57.494014 2.000000
68.851786 68.451944 2.000000
70.890087 58.192947 2.000000
68.740464 67.383519 2.000000
65.147170 63.467542 2.000000
60.445721 64.009509 2.000000
63.230521 63.854205 2.000000
61.689391 64.929975 2.000000
69.398338 60.997860 2.000000
62.865832 56.925431 2.000000
65.429159 61.694718 2.000000
61.527142 64.844656 2.000000
64.782089 60.304492 2.000000
64.420083 66.791614 2.000000
67.844411 63.233722 2.000000
67.844715 60.187064 2.000000
66.036310 64.157867 2.000000
64.481490 65.068375 2.000000
63.501500 65.337462 2.000000
67.450276 55.102620 2.000000
69.317417 54.757302 2.000000
63.850153 67.022244 2.000000
64.698240 59.593742 2.000000
62.320689 67.119017 2.000000
59.789086 67.471373 2.000000
65.340094 60.553214 2.000000
63.707855 61.124827 2.000000
68.007676 66.419783 2.000000
60.203317 63.057724 2.000000
62.722943 68.195030 2.000000
61.214003 69.173287 2.000000
65.116116 60.920797 2.000000
63.135977 62.047743 2.000000
61.295645 64.782981 2.000000
61.387453 58.003401 2.000000
63.883971 59.181931 2.000000
62.718217 61.909191 2.000000
62.312752 70.685289 2.000000
65.047235 65.464413 2.000000
59.500505 62.812411 2.000000
65.427308 61.746613 2.000000
67.457189 61.258010 2.000000
63.825602 63.153845 2.000000
65.129262 63.036330 2.000000
63.775219 64.295310 2.000000
62.336337 66.504782 2.000000
65.206265 64.829458 2.000000
63.151225 67.530832 2.000000
63.686697 64.266808 2.000000
64.659770 70.322460 2.000000
60.276131 67.588071 2.000000
58.569187 65.976019 2.000000
68.925448 66.835906 2.000000
64.663575 63.734252 2.000000
64.196242 64.705112 2.000000
61.696570 64.637373 2.000000
64.601043 63.250949 2.000000
61.538455 61.517470 2.000000
65.080875 67.279770 2.000000
64.554981 68.584911 2.000000
64.075003 66.911033 2.000000
64.674212 65.505880 2.000000
62.121435 72.468458 2.000000
