X Y Z
66.951900 62.749200 2.000000
66.903600 62.795200 2.000000
66.855300 62.841200 2.000000
66.807100 62.887200 2.000000
66.758800 62.933200 2.000000
66.710600 62.979200 2.000000
66.662300 63.025200 2.000000
66.614100 63.071200 2.000000
66.565900 63.117200 2.000000
66.517600 63.163200 2.000000
66.469400 63.209300 2.000000
66.421200 63.255300 2.000000
66.373000 63.301400 2.000000
66.324800 63.347400 2.000000
66.276600 63.393500 2.000000
66.228400 63.439500 2.000000
66.180200 63.485600 2.000000
66.132000 63.531700 2.000000
66.083800 63.577700 2.000000
66.035600 63.623800 2.000000
65.987400 63.669800 2.000000
65.939200 63.715900 2.000000
65.891000 63.762000 2.000000
65.842800 63.808000 2.000000
65.794700 63.854100 2.000000
65.746500 63.900200 2.000000
65.698300 63.946200 2.000000
65.650100 63.992300 2.000000
65.601900 64.038300 2.000000
65.553600 64.084400 2.000000
65.505400 64.130400 2.000000
65.457200 64.176500 2.000000
65.409000 64.222500 2.000000
65.360800 64.268500 2.000000
65.312500 64.314500 2.000000
65.264300 64.360600 2.000000
65.216000 64.406600 2.000000
65.167800 64.452600 2.000000
65.119500 64.498500 2.000000
65.071200 64.544500 2.000000
65.023000 64.590500 2.000000
64.974700 64.636500 2.000000
64.926400 64.682400 2.000000
64.878000 64.728300 2.000000
64.829700 64.774300 2.000000
64.781400 64.820200 2.000000
64.733000 64.866100 2.000000
64.684700 64.912000 2.000000
64.636300 64.957800 2.000000
64.587900 65.003700 2.000000
64.539500 65.049500 2.000000
64.491100 65.095300 2.000000
64.442600 65.141200 2.000000
64.394200 65.186900 2.000000
64.345700 65.232700 2.000000
64.297200 65.278500 2.000000
64.248700 65.324200 2.000000
64.200200 65.369900 2.000000
64.151700 65.415600 2.000000
64.103100 65.461300 2.000000
64.054500 65.507000 2.000000
64.005900 65.552600 2.000000
63.957300 65.598200 2.000000
63.908700 65.643800 2.000000
63.860000 65.689400 2.000000
63.811400 65.735000 2.000000
63.762700 65.780500 2.000000
63.713900 65.826000 2.000000
