X Y Z
69.518247 60.913515 2.000000
61.694532 64.049309 2.000000
71.634186 63.720875 2.000000
65.281473 63.854183 2.000000
70.453389 66.554949 2.000000
65.194970 61.244836 2.000000
70.016516 62.142130 2.000000
64.374217 63.259449 2.000000
69.413685 62.325189 2.000000
68.287955 61.330982 2.000000
72.015537 59.450723 2.000000
65.770338 62.231557 2.000000
70.120662 57.752280 2.000000
63.504510 56.177014 2.000000
67.485086 58.981183 2.000000
66.184950 64.366035 2.000000
65.365572 63.121646 2.000000
66.343886 64.490043 2.000000
68.618884 60.443799 2.000000
66.639245 65.696730 2.000000
68.276931 58.420514 2.000000
69.015354 59.403468 2.000000
71.237739 65.775597 2.000000
